,user_id,question_id,mid,Overall DA Score,Content Adequacy,Conciseness,Fluency,sourcerer_id
2583,KN4s0ZJu7Ftc2CYAvnW6,202,2.0,4.0,2.0,5.0,1.0,8505998
4687,nd8wtwq4wq3dKhekKNG4,33,2.0,4.0,1.0,2.0,3.0,46026380
3634,n4gs36NizDth5YGJW6S4,294,3.0,33.0,2.0,3.0,3.0,33010677
3721,Ge0yEbBtGnAAVH8y2PYy,438,0.0,44.0,1.0,1.0,1.0,14641163
4174,I5Uefymq7ArJRht2oIgR,418,1.0,8.0,1.0,2.0,2.0,9014096
1191,5H9dzlxzyknJGwzbarSV,57,2.0,77.0,4.0,5.0,5.0,5592621
5667,XKxTwJuX0iQOZ6Ugv45R,342,4.0,2.0,0.0,0.0,0.0,29726499
1746,xO8hpTrET6cmtyh2yJwI,253,0.0,5.0,2.0,4.0,5.0,34609490
1099,4vFy2PQCPzpr3GaKtStL,319,2.0,67.0,3.0,3.0,3.0,29599180
2337,Z6NroubrUkexF0pG9cSt,304,4.0,100.0,5.0,5.0,5.0,43450751
2582,KN4s0ZJu7Ftc2CYAvnW6,202,0.0,82.0,1.0,5.0,5.0,8505998
1346,ROwE86JOiXSfcLK9rRZ5,234,1.0,90.0,5.0,5.0,5.0,43418757
5897,soo7FGnITKEf0ZpQ3GD1,376,2.0,35.0,3.0,4.0,4.0,45006420
2758,cQKA2JC8BgDHjWZ1zBQB,40,3.0,20.0,2.0,3.0,3.0,39456357
724,Zfu08dIuWInAu4nIUNDz,47,0.0,14.0,1.0,1.0,1.0,4453618
1887,unLy4bVh7N8PYlTn4NHc,391,3.0,11.0,5.0,2.0,2.0,39299578
2795,cQKA2JC8BgDHjWZ1zBQB,259,4.0,2.0,1.0,5.0,2.0,26162933
3920,z9g4k002jw6NYLQEydmy,223,1.0,32.0,2.0,2.0,5.0,12283737
4811,hodFxC0Zh7z4CUT3x1Qq,161,0.0,70.0,4.0,4.0,2.0,12725040
629,3J3rAMDmdaycnd5PwWgz,46,1.0,70.0,4.0,3.0,5.0,26285275
1275,5K6WZP9bRHaNYytPegd8,423,2.0,50.0,3.0,5.0,5.0,19475964
504,3AjRjbOgsJTTH32rum8w,382,0.0,17.0,4.0,2.0,3.0,5441586
5803,eZFzXOAO0rISvqH4zZzA,86,4.0,39.0,3.0,4.0,4.0,45004958
438,VCo3HFgiyVv5UMdQt4p3,241,0.0,70.0,3.0,3.0,3.0,43997015
4522,N0Wt7dOOpR3GliGdo9XT,222,3.0,95.0,5.0,5.0,5.0,38389650
4072,Z6NroubrUkexF0pG9cSt,408,1.0,70.0,5.0,3.0,4.0,22623106
3059,qXpZApZsDZvs6V1beoaB,312,2.0,100.0,5.0,5.0,5.0,8435765
5927,Z6NroubrUkexF0pG9cSt,331,2.0,3.0,1.0,5.0,5.0,10893837
1651,6Cm8weQgEFOtTgu3LRbO,324,1.0,65.0,2.0,1.0,1.0,12533100
3976,HBg4e9Wo8yR0Cxjq7CvB,263,4.0,0.0,0.0,0.0,0.0,51169897
3570,Fq4gMagKjpN7nOzT8xUF,191,5.0,65.0,1.0,4.0,4.0,42171280
68,6meICs11BcPhaKH5KOYf,75,2.0,66.0,2.0,2.0,2.0,50717786
5173,mDEmNahiITv9vuVny55d,254,3.0,1.0,1.0,1.0,1.0,29591904
3494,OVjmOs5xeX0M8mnIdieC,247,1.0,90.0,4.0,4.0,4.0,6522465
4970,R9s1kZ3Ad0wkXysyKWIu,336,3.0,4.0,1.0,1.0,1.0,19803053
3811,GN5GZV7FTWV9y68mfUyt,58,0.0,5.0,2.0,2.0,4.0,4150277
2766,Zfu08dIuWInAu4nIUNDz,40,5.0,6.0,1.0,1.0,1.0,39456357
1618,ZAnCEHfIyt2TEHHicPRw,255,3.0,69.0,1.0,4.0,4.0,7956283
1240,5K6WZP9bRHaNYytPegd8,322,3.0,0.0,1.0,4.0,3.0,40936796
4037,yCywdtIE7TBJqxyv7f2z,373,2.0,60.0,4.0,4.0,3.0,17437438
1700,p7DjhGUik7gMaA0POBMl,380,2.0,3.0,0.0,0.0,0.0,33652952
4577,q0j378LGNXs0GiVN40jW,194,0.0,10.0,1.0,4.0,3.0,299097
226,4RfTlJA8eHn1KjxgYmC0,224,3.0,40.0,3.0,2.0,2.0,38221399
165,GsmNTCwyjPmGBpQTER7Y,180,1.0,80.0,4.0,5.0,5.0,16685308
6370,yCywdtIE7TBJqxyv7f2z,284,4.0,10.0,0.0,0.0,0.0,19477069
4216,S7h77TaGu9vO4UxJiNul,412,1.0,75.0,4.0,4.0,4.0,46795331
969,4RfTlJA8eHn1KjxgYmC0,436,2.0,100.0,5.0,5.0,5.0,4452490
6313,ruVJVEEGNraoVbEqkt4P,173,1.0,85.0,5.0,5.0,5.0,14643175
4988,omOaBF3YuTmhjmmg5vEL,336,5.0,3.0,1.0,1.0,1.0,19803053
273,fbWf4WnRVFLE1nI1EAo9,267,3.0,12.0,2.0,2.0,5.0,19331685
4082,HRDMDd5ghnbfbykA0itv,42,5.0,0.0,1.0,4.0,4.0,41253243
4922,YLznrodFjw48Kluh7mlA,176,2.0,74.0,5.0,5.0,5.0,4113845
5508,xO8hpTrET6cmtyh2yJwI,404,1.0,59.0,3.0,4.0,4.0,19662092
70,6meICs11BcPhaKH5KOYf,75,4.0,68.0,4.0,4.0,4.0,50717786
6284,jnV89uMqb1Mj2A1msi8U,389,2.0,100.0,5.0,5.0,5.0,26493958
4591,qwUOLFHLLvPwcb95yOml,4,2.0,3.0,5.0,3.0,3.0,7349000
5278,7WARaAOYu0WDD6E0k3RW,420,0.0,60.0,3.0,3.0,5.0,19281248
5398,ejGyEzlaAyDROrLeN4My,426,5.0,72.0,5.0,3.0,4.0,9795832
2270,fCVk8MAnGWNW6hkV00qY,84,2.0,75.0,4.0,5.0,5.0,19378538
4104,HaJtGy79mlSpz6ced8Rv,179,3.0,100.0,5.0,4.0,5.0,43419160
1727,cleAq2ioAlfn0f46Mm1C,165,5.0,3.0,2.0,5.0,5.0,22672070
2870,oetSWAPsuMrd9trSSnKW,347,1.0,77.0,3.0,5.0,2.0,22620879
293,8cWMHTCDoW4pPRtgGsxl,316,5.0,0.0,1.0,2.0,2.0,6508925
622,STuci5eqOjPxAphQPwHd,31,0.0,75.0,5.0,4.0,4.0,19375156
3553,FdVsWZg1xCb2HDx4CSxA,356,0.0,0.0,0.0,0.0,0.0,31789741
5882,ZAnCEHfIyt2TEHHicPRw,384,5.0,41.0,1.0,4.0,4.0,48959189
3322,eZFzXOAO0rISvqH4zZzA,307,4.0,1.0,0.0,0.0,0.0,27834553
6011,xO8hpTrET6cmtyh2yJwI,357,3.0,13.0,2.0,3.0,1.0,18423879
5670,soo7FGnITKEf0ZpQ3GD1,342,1.0,30.0,3.0,3.0,4.0,29726499
5082,cleAq2ioAlfn0f46Mm1C,352,2.0,92.0,4.0,5.0,4.0,29853027
2311,8cWMHTCDoW4pPRtgGsxl,293,2.0,30.0,2.0,3.0,5.0,29852913
2359,9cXBjGdLIeVfAxDPz15t,226,2.0,24.0,2.0,2.0,2.0,251151
947,cuQhqYgprMUVViT96DQm,257,4.0,60.0,2.0,0.0,3.0,42172687
4569,N7bOqjZjctVQaQRITi0c,194,4.0,72.0,3.0,5.0,3.0,299097
3170,VCo3HFgiyVv5UMdQt4p3,169,1.0,22.0,2.0,2.0,2.0,46997604
1484,5o0BzOf8tB5Nmqq0PZhq,398,2.0,40.0,1.0,3.0,3.0,16777491
4125,KN4s0ZJu7Ftc2CYAvnW6,375,0.0,93.0,3.0,4.0,5.0,40093089
2738,cQKA2JC8BgDHjWZ1zBQB,30,1.0,0.0,1.0,5.0,3.0,34427690
4107,TpUbWhIcGGRAwDJUORQk,179,0.0,84.0,4.0,5.0,5.0,43419160
5010,RCPPNzQVyDIptmB9cqkI,252,2.0,50.0,4.0,0.0,2.0,19344556
645,xBSB6CTU85gsWM3fu1Y5,46,5.0,50.0,3.0,4.0,4.0,26285275
4906,VHOq72nCE0glOazhgD74,299,4.0,10.0,3.0,3.0,5.0,29854670
800,Qyp9meIsI0DfREC0v7wV,291,4.0,67.0,5.0,3.0,5.0,28921191
2076,KN4s0ZJu7Ftc2CYAvnW6,411,0.0,24.0,2.0,5.0,4.0,38892343
5900,soo7FGnITKEf0ZpQ3GD1,376,5.0,0.0,1.0,4.0,4.0,45006420
269,X0HP4r0PDXpyY5jTOX9B,267,5.0,81.0,4.0,4.0,5.0,19331685
3488,XSg7MUuDXa7ZJKI4rkrO,247,1.0,100.0,5.0,5.0,5.0,6522465
329,VCo3HFgiyVv5UMdQt4p3,405,2.0,92.0,5.0,5.0,5.0,44520246
4017,IdVkr1qUMzlvXabrkXjy,344,4.0,3.0,1.0,1.0,1.0,26493600
3780,JCs4IEBzbVcCfEL3F4rP,18,5.0,0.0,1.0,1.0,1.0,47645062
4983,msNRLXUPiFScVUCZAgJm,336,5.0,48.0,3.0,5.0,5.0,19803053
2901,Dc3IPugkT5xFRKe1zL8P,70,2.0,37.0,2.0,3.0,2.0,25351434
5976,z9g4k002jw6NYLQEydmy,370,4.0,50.0,3.0,2.0,1.0,34415375
26,0aAg9cMttpLPO8WuMz6v,88,2.0,100.0,5.0,5.0,5.0,22907975
5293,SWFJsUqiJZj2n1MIiqcH,437,3.0,1.0,1.0,5.0,5.0,19376329
2113,YLznrodFjw48Kluh7mlA,340,1.0,75.0,4.0,4.0,4.0,22075763
5547,WQHc0FRbllerXiXsvmsW,242,4.0,2.0,1.0,3.0,3.0,32119938
2932,S7h77TaGu9vO4UxJiNul,227,3.0,30.0,2.0,2.0,4.0,19466043
807,z9g4k002jw6NYLQEydmy,291,5.0,30.0,1.0,1.0,5.0,28921191
3237,VCo3HFgiyVv5UMdQt4p3,220,3.0,30.0,3.0,2.0,3.0,8474832
5846,Zfu08dIuWInAu4nIUNDz,235,5.0,35.0,1.0,1.0,1.0,13512664
4670,OAiKCL5X9PHnTOL1n4oB,33,3.0,3.0,3.0,3.0,1.0,46026380
4963,n4gs36NizDth5YGJW6S4,279,1.0,10.0,2.0,2.0,2.0,45959103
2310,8cWMHTCDoW4pPRtgGsxl,293,1.0,60.0,3.0,5.0,5.0,29852913
253,TdNqf3txQpuOZOCFm7qD,245,1.0,0.0,1.0,1.0,5.0,26614289
462,WdquHFgaoiwJi43Ms429,339,0.0,51.0,3.0,5.0,5.0,5592516
722,cQKA2JC8BgDHjWZ1zBQB,47,4.0,100.0,5.0,5.0,5.0,4453618
4618,Zfu08dIuWInAu4nIUNDz,24,5.0,4.0,1.0,1.0,1.0,22323400
4840,P6bB6yYM2SN4SqvG4ov4,219,2.0,50.0,4.0,4.0,2.0,18420305
2894,Zfu08dIuWInAu4nIUNDz,28,1.0,65.0,3.0,5.0,4.0,45147820
5968,mB2V9fWWVxtImO85m0Y9,370,2.0,76.0,3.0,4.0,4.0,34415375
1928,Z6NroubrUkexF0pG9cSt,421,2.0,1.0,1.0,1.0,1.0,19516531
5294,SWFJsUqiJZj2n1MIiqcH,437,4.0,4.0,1.0,5.0,5.0,19376329
3230,jvZX454cqEqzgMxuTPVr,210,3.0,100.0,5.0,5.0,5.0,10577588
2509,9pJ1vShYwdOU8UQb2Ytf,203,4.0,0.0,2.0,2.0,1.0,18928184
1882,6VM1Ty0IL1RqSFyq8DBS,391,4.0,2.0,1.0,5.0,1.0,39299578
1306,ROwE86JOiXSfcLK9rRZ5,193,3.0,100.0,5.0,5.0,5.0,19507113
6154,pSB136eaDSQkVJhQzGnx,13,3.0,1.0,1.0,1.0,1.0,41287172
927,rX6gQVpnyBkdZyqQpRF0,248,2.0,25.0,2.0,4.0,4.0,18934277
3765,nd8wtwq4wq3dKhekKNG4,3,2.0,40.0,2.0,2.0,2.0,9346841
1589,RTGqHBjTkY28r0TF7XZj,73,4.0,99.0,5.0,5.0,5.0,40443898
4331,KheORshUwbBS6bSFgp2O,215,3.0,9.0,1.0,3.0,3.0,16423869
2071,7NR8OQqx1QQiCScJezce,411,1.0,14.0,1.0,1.0,1.0,38892343
4014,IdVkr1qUMzlvXabrkXjy,344,1.0,19.0,3.0,2.0,3.0,26493600
3984,U753eBTzPIpXTxyht1A1,263,2.0,2.0,1.0,1.0,1.0,51169897
1676,XR6ZTlW6xLUKy0nyTAe9,360,2.0,83.0,4.0,4.0,3.0,19372919
2412,ENLTcnRq7pHxVGi6I80V,377,3.0,0.0,1.0,1.0,1.0,24246268
4549,N0Wt7dOOpR3GliGdo9XT,371,2.0,4.0,0.0,0.0,0.0,38892640
283,uFvTqxK8QTtDdy17GvjJ,297,0.0,3.0,0.0,0.0,0.0,51013271
5446,bmrBYCnNNuEsKhIMzikX,228,5.0,5.0,1.0,5.0,5.0,20365622
1394,5aL69R4cGufXOgFdiwDZ,399,1.0,3.0,1.0,1.0,1.0,42012015
6297,xO8hpTrET6cmtyh2yJwI,389,3.0,0.0,2.0,2.0,2.0,26493958
481,Ge0yEbBtGnAAVH8y2PYy,346,1.0,78.0,4.0,4.0,4.0,35235623
2744,NAQGK5Zg3Ew5N9jMNaLC,30,1.0,0.0,1.5,4.5,5.0,34427690
2838,f725lCiZsiPEeyVrBbLq,287,5.0,0.0,1.0,1.0,1.0,43419811
541,3AjRjbOgsJTTH32rum8w,445,3.0,10.0,1.0,2.0,2.0,29937810
1212,RTGqHBjTkY28r0TF7XZj,90,5.0,0.0,1.0,1.0,2.0,19220500
2737,cQKA2JC8BgDHjWZ1zBQB,30,0.0,50.0,1.0,5.0,2.0,34427690
6095,f725lCiZsiPEeyVrBbLq,175,3.0,37.0,4.0,2.0,2.0,22624735
4093,HRDMDd5ghnbfbykA0itv,61,4.0,7.0,2.0,4.0,1.0,18927746
4189,tHUbYu3L0v8XX4z856S9,418,4.0,47.0,2.0,2.0,2.0,9014096
103,2A3vufN4i9rjh7rWaFyh,232,2.0,30.0,2.0,1.0,5.0,17285225
1610,VEIASWam8JwJZCTh9Fpm,255,1.0,70.0,5.0,4.0,5.0,7956283
3184,VfKeOxeB1P2UekF2QUeT,169,3.0,40.0,4.0,5.0,5.0,46997604
3208,Yj6LQXMDANOdvfS2ttBt,192,3.0,88.0,3.0,2.0,4.0,36404888
2689,ROwE86JOiXSfcLK9rRZ5,321,0.0,70.0,5.0,5.0,4.0,39233009
1993,Zfu08dIuWInAu4nIUNDz,20,1.0,21.0,1.0,1.0,1.0,4114401
1936,6meICs11BcPhaKH5KOYf,80,4.0,100.0,5.0,5.0,5.0,19488868
6143,sgJ5tLeI1zBoENXF5fiW,295,4.0,5.0,1.0,1.0,5.0,22076443
4802,Xe9Jiclu9Wt8pFaySxXD,91,3.0,50.0,3.0,3.0,3.0,34095663
4737,RTGqHBjTkY28r0TF7XZj,78,4.0,69.0,3.0,5.0,5.0,5439583
3134,EborwT4TWEmbhWWsul97,292,1.0,10.0,1.0,5.0,3.0,44408003
2581,BP6BYlcXIHOviCBAecDG,202,5.0,4.0,0.0,0.0,0.0,8505998
1372,qY3fRPocJFOTy6AR5oP4,289,3.0,38.0,1.0,3.0,2.0,22620262
1500,61EUfStVQAOL4j72VFKE,0,5.0,0.0,1.0,2.0,5.0,35552046
2173,8aeVM4TTAhmAI07Y3jDW,36,1.0,84.0,5.0,4.0,4.0,18911288
3080,RCPPNzQVyDIptmB9cqkI,337,5.0,7.0,2.0,3.0,3.0,45131072
2520,zEuJqB0HHRxXpH8ibFol,203,3.0,40.0,2.0,2.0,2.0,18928184
2648,BeAO9W4lwF08EAy9rMZz,301,1.0,90.0,4.0,5.0,5.0,19373849
610,dPR5jrXz9wc8eW4j5orO,29,0.0,90.0,4.0,4.0,4.0,18275565
2594,BeAO9W4lwF08EAy9rMZz,197,1.0,3.0,1.0,5.0,5.0,28761103
2960,KN4s0ZJu7Ftc2CYAvnW6,282,2.0,92.0,5.0,5.0,5.0,38223865
3219,VCo3HFgiyVv5UMdQt4p3,210,3.0,85.0,5.0,5.0,5.0,10577588
4203,IdVkr1qUMzlvXabrkXjy,412,0.0,23.0,3.0,3.0,3.0,46795331
556,ejGyEzlaAyDROrLeN4My,445,0.0,75.0,4.0,2.0,3.0,29937810
2956,E0yVLdMEnSemeJrQJi3r,282,4.0,71.0,3.0,4.0,5.0,38223865
4595,NAQGK5Zg3Ew5N9jMNaLC,22,0.0,95.0,5.0,5.0,5.0,50430783
316,jnV89uMqb1Mj2A1msi8U,386,5.0,1.0,1.0,1.0,1.0,45046749
1871,6VM1Ty0IL1RqSFyq8DBS,361,5.0,0.0,1.0,5.0,5.0,23014692
1638,6Cm8weQgEFOtTgu3LRbO,315,0.0,100.0,5.0,3.0,4.0,23014315
1868,6VM1Ty0IL1RqSFyq8DBS,361,2.0,4.0,2.0,5.0,5.0,23014692
4094,HRDMDd5ghnbfbykA0itv,61,5.0,0.0,1.0,1.0,4.0,18927746
1811,6TSRxP0QmqGmjb2eQyns,21,5.0,1.0,1.0,3.0,3.0,25330877
770,vuPBmi2wvNIdPX1PfVJy,87,4.0,15.0,2.0,2.0,4.0,36645778
4635,NAQGK5Zg3Ew5N9jMNaLC,85,4.0,88.0,5.0,4.0,5.0,38221361
6303,l7hunVblTuPcE7m9O94I,173,3.0,76.0,4.0,4.0,5.0,14643175
1277,5K6WZP9bRHaNYytPegd8,423,4.0,50.0,3.0,5.0,5.0,19475964
3244,IdVkr1qUMzlvXabrkXjy,220,4.0,38.0,5.0,4.0,4.0,8474832
410,X4hP4eDxUETM5pkjAjOQ,182,3.0,45.0,3.0,4.0,3.0,39841857
457,2qQfiU7dvjbxnhH3uk5V,339,1.0,94.0,3.0,4.0,5.0,5592516
4620,NAQGK5Zg3Ew5N9jMNaLC,56,1.0,75.0,4.0,5.0,5.0,26215331
4248,Iiohi8pJ0qk5etpRSPmX,188,3.0,95.0,4.0,5.0,4.0,19281389
1207,RTGqHBjTkY28r0TF7XZj,90,0.0,1.0,1.0,1.0,1.0,19220500
4369,OpyAusmpHsVDu1AOlQIs,162,0.0,80.0,4.0,5.0,3.0,46026712
2516,GycJtshGCA9pHa1p5hmt,203,5.0,4.0,1.0,4.0,5.0,18928184
5561,WdquHFgaoiwJi43Ms429,327,0.0,50.0,3.0,5.0,5.0,50352127
4537,RCPPNzQVyDIptmB9cqkI,310,2.0,74.0,4.0,4.0,5.0,45704315
357,2WDBrNfudzKioJhLy0kj,66,1.0,84.0,3.0,3.0,3.0,42192886
5292,SWFJsUqiJZj2n1MIiqcH,437,2.0,2.0,1.0,5.0,5.0,19376329
5677,xAYgvpZ61WfH1LSnRqWF,342,2.0,50.0,3.0,3.0,4.0,29726499
4102,HaJtGy79mlSpz6ced8Rv,179,1.0,48.0,3.0,5.0,4.0,43419160
2700,unLy4bVh7N8PYlTn4NHc,321,5.0,0.0,1.0,1.0,1.0,39233009
305,GsmNTCwyjPmGBpQTER7Y,386,1.0,30.0,2.0,5.0,5.0,45046749
1465,5o0BzOf8tB5Nmqq0PZhq,385,0.0,85.0,4.0,5.0,5.0,26215310
3858,Ge0yEbBtGnAAVH8y2PYy,209,5.0,47.0,1.0,1.0,1.0,37398648
2840,DX96h8v4feTX8N8B0O6z,334,1.0,0.0,0.0,0.0,0.0,49936573
1924,7WARaAOYu0WDD6E0k3RW,421,4.0,100.0,5.0,5.0,5.0,19516531
2609,YysosahQfADdXTvCfgoc,197,4.0,67.0,5.0,5.0,5.0,28761103
5807,Zfu08dIuWInAu4nIUNDz,95,2.0,65.0,4.0,3.0,3.0,9347576
6156,pSB136eaDSQkVJhQzGnx,13,5.0,0.0,1.0,2.0,1.0,41287172
4308,unLy4bVh7N8PYlTn4NHc,388,4.0,50.0,4.0,4.0,4.0,48384507
3202,VHOq72nCE0glOazhgD74,192,3.0,50.0,4.0,4.0,5.0,36404888
5621,sgJ5tLeI1zBoENXF5fiW,306,0.0,90.0,5.0,5.0,5.0,4503026
5401,wsOTwqJfwvbj9rmKVjdp,426,2.0,100.0,5.0,5.0,5.0,9795832
2141,hsLqYRkRStC0SqhXPl5d,11,5.0,1.0,1.0,4.0,5.0,15539704
1349,ROwE86JOiXSfcLK9rRZ5,234,4.0,100.0,5.0,5.0,5.0,43418757
4555,UlROnUfptIVKOvVnItOs,371,2.0,12.0,2.0,2.0,2.0,38892640
1044,Llmz8QI1EeQ2ltuHIsuM,296,0.0,80.0,0.0,0.0,0.0,38531378
5926,Z6NroubrUkexF0pG9cSt,331,1.0,4.0,1.0,3.0,1.0,10893837
173,WQHc0FRbllerXiXsvmsW,180,3.0,40.0,3.0,3.0,3.0,16685308
4053,yTQXTibyjIv1EG1BBAaZ,381,0.0,42.0,2.0,1.0,4.0,42491030
2685,Buwn3jCbHjCP3fdPfok4,321,2.0,99.0,5.0,5.0,5.0,39233009
5404,wsOTwqJfwvbj9rmKVjdp,426,5.0,37.0,5.0,3.0,5.0,9795832
539,3AjRjbOgsJTTH32rum8w,445,1.0,10.0,1.0,2.0,2.0,29937810
4182,lcEtQQJJEqyFBpL4gpdH,418,3.0,2.0,2.0,5.0,5.0,9014096
5735,z9g4k002jw6NYLQEydmy,303,0.0,70.0,4.0,4.0,5.0,46795031
4034,wsOTwqJfwvbj9rmKVjdp,373,4.0,100.0,5.0,5.0,5.0,17437438
874,yTQXTibyjIv1EG1BBAaZ,369,0.0,96.0,5.0,5.0,5.0,29856529
3557,FdVsWZg1xCb2HDx4CSxA,356,4.0,3.0,0.0,0.0,0.0,31789741
3751,GFooD4GMY99VKX4TsybQ,3,0.0,18.0,1.0,2.0,4.0,9346841
2334,Z6NroubrUkexF0pG9cSt,304,1.0,100.0,5.0,5.0,5.0,43450751
3191,opbIuvNqdAcQ5byEt6xZ,169,4.0,3.0,1.0,1.0,1.0,46997604
3516,TpUbWhIcGGRAwDJUORQk,440,5.0,41.0,3.0,3.0,5.0,23312490
1379,5aL69R4cGufXOgFdiwDZ,329,4.0,82.0,4.0,4.0,4.0,46708815
6194,fbgSQJyUL1Amb2c6oRiI,6,1.0,2.5,1.0,1.0,5.0,32021853
2366,YysosahQfADdXTvCfgoc,226,3.0,85.0,5.0,5.0,5.0,251151
3816,GN5GZV7FTWV9y68mfUyt,58,5.0,2.0,1.0,2.0,4.0,4150277
3551,yCywdtIE7TBJqxyv7f2z,168,4.0,85.0,4.0,5.0,5.0,51421044
4373,OpyAusmpHsVDu1AOlQIs,162,4.0,45.0,2.0,5.0,5.0,46026712
3876,Ge0yEbBtGnAAVH8y2PYy,397,5.0,17.0,1.0,1.0,1.0,11759899
439,VCo3HFgiyVv5UMdQt4p3,241,1.0,70.0,3.0,3.0,3.0,43997015
325,4bTUXf5wr8916W7TAmyl,405,3.0,82.0,5.0,5.0,5.0,44520246
4726,OCbkp1LD2Saxg9lFykTJ,78,5.0,70.0,2.0,3.0,3.0,5439583
1759,Fq4gMagKjpN7nOzT8xUF,265,2.0,0.0,1.0,2.0,3.0,39255758
2899,Dc3IPugkT5xFRKe1zL8P,70,0.0,93.0,4.0,5.0,4.0,25351434
2731,eL4vT1YKMm5vlmcVWC1y,372,0.0,3.0,2.0,2.0,5.0,20819027
5520,cg8NkU8krxbqEG3A46pg,216,1.0,99.0,5.0,5.0,5.0,43420700
5197,RTGqHBjTkY28r0TF7XZj,19,3.0,100.0,5.0,5.0,5.0,37398873
572,fbgSQJyUL1Amb2c6oRiI,5,4.0,70.0,3.0,3.0,5.0,43419616
5661,hodFxC0Zh7z4CUT3x1Qq,407,4.0,10.0,1.0,2.0,1.0,40869615
512,3uOmCCerRqDdaUv2EKCI,382,4.0,100.0,5.0,5.0,5.0,5441586
4300,X0HP4r0PDXpyY5jTOX9B,388,2.0,94.0,4.0,5.0,5.0,48384507
999,4bTUXf5wr8916W7TAmyl,183,3.0,90.0,5.0,5.0,5.0,5537570
1457,7NR8OQqx1QQiCScJezce,326,4.0,5.0,1.0,1.0,5.0,37563578
4719,kyi3OScZJOFiMzyFGaAJ,92,4.0,6.0,1.0,5.0,5.0,25124049
4441,cleAq2ioAlfn0f46Mm1C,427,0.0,51.0,4.0,4.0,5.0,43420223
2953,E0yVLdMEnSemeJrQJi3r,282,0.0,93.0,4.0,5.0,5.0,38223865
506,3AjRjbOgsJTTH32rum8w,382,3.0,7.0,3.0,4.0,4.0,5441586
5814,eZFzXOAO0rISvqH4zZzA,95,3.0,17.0,3.0,3.0,3.0,9347576
685,3J3rAMDmdaycnd5PwWgz,54,3.0,30.0,3.0,2.0,4.0,7486159
5330,XFvy1ChD65gtfDauQ3eI,431,2.0,30.0,3.0,2.0,2.0,3845774
6088,OPdwL3eFlCjEM3YC9ERY,175,2.0,40.0,3.0,4.0,3.0,22624735
4712,fCVk8MAnGWNW6hkV00qY,92,3.0,35.0,2.0,2.0,4.0,25124049
5514,VfKeOxeB1P2UekF2QUeT,216,1.0,60.0,5.0,4.0,4.0,43420700
3265,xVDCVfcLkkJ9jWDiyz2P,238,1.0,49.0,3.0,3.0,5.0,28110468
1444,xAYgvpZ61WfH1LSnRqWF,314,3.0,41.0,3.0,5.0,3.0,19478107
3633,n4gs36NizDth5YGJW6S4,294,2.0,49.0,4.0,4.0,4.0,33010677
1732,woP8xAoil46mHlH9HOLs,165,4.0,60.0,3.0,3.0,4.0,22672070
6299,xO8hpTrET6cmtyh2yJwI,389,5.0,2.0,1.0,3.0,3.0,26493958
5963,g9xJH8sOQQhzODQkgI6f,370,2.0,29.0,3.0,3.0,4.0,34415375
4221,Y2ymiKst4jiVVfTqeBmW,412,0.0,90.0,4.0,5.0,5.0,46795331
5812,eZFzXOAO0rISvqH4zZzA,95,1.0,18.0,2.0,2.0,2.0,9347576
1098,4vFy2PQCPzpr3GaKtStL,319,0.0,65.0,3.0,3.0,2.0,29599180
2896,Zfu08dIuWInAu4nIUNDz,28,3.0,39.0,1.0,1.0,0.0,45147820
6142,sgJ5tLeI1zBoENXF5fiW,295,3.0,5.0,5.0,5.0,5.0,22076443
5382,wsOTwqJfwvbj9rmKVjdp,328,1.0,0.0,1.0,1.0,4.0,47473551
1952,gwco2bE4TEA8XLCpxsJ0,25,2.0,1.0,1.0,1.0,1.0,40943207
6233,o2h5mkAjOmNY1RAgxGtV,26,4.0,38.0,3.0,4.0,4.0,19283007
3669,eL4vT1YKMm5vlmcVWC1y,317,2.0,33.0,3.0,3.0,3.0,29592396
1362,cleAq2ioAlfn0f46Mm1C,289,5.0,5.0,1.0,1.0,5.0,22620262
1092,zEuJqB0HHRxXpH8ibFol,250,0.0,0.0,1.0,3.0,1.0,47695186
1182,bRSSJtuVhnuhG2Z7EnWz,38,5.0,0.0,1.0,1.0,1.0,3607936
4377,KptsCpo0xHaCjbdVcjut,246,2.0,90.0,2.0,5.0,5.0,370799
2346,S7h77TaGu9vO4UxJiNul,167,1.0,2.0,1.0,1.0,1.0,26086319
3011,E19RqYhKORUVz15YAJNT,213,2.0,100.0,5.0,5.0,5.0,18926276
4191,IdVkr1qUMzlvXabrkXjy,218,0.0,22.0,2.0,1.0,3.0,13548856
557,ejGyEzlaAyDROrLeN4My,445,1.0,100.0,5.0,5.0,5.0,29937810
3624,Fq4gMagKjpN7nOzT8xUF,294,5.0,5.0,1.0,1.0,1.0,33010677
3241,IdVkr1qUMzlvXabrkXjy,220,1.0,21.0,4.0,4.0,4.0,8474832
1949,747pHM0imQnMM1SReu5y,25,5.0,0.0,0.0,0.0,0.0,40943207
2787,dPR5jrXz9wc8eW4j5orO,89,2.0,14.0,3.0,2.0,3.0,40943527
6058,tHUbYu3L0v8XX4z856S9,341,2.0,64.0,3.0,3.0,5.0,43419836
5891,YvpO5sRN0Gowv42miDNX,376,2.0,80.0,5.0,5.0,5.0,45006420
894,VHOq72nCE0glOazhgD74,403,2.0,20.0,3.0,3.0,5.0,257638
3450,xVDCVfcLkkJ9jWDiyz2P,383,4.0,93.0,5.0,4.0,5.0,29740338
